Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Visibility_MeanRatio,Item_Type_Aggregate,Outlet_Years
FDI38,13.35,Regular,0.014649641,207.3638,OUT049,Medium,Tier 1,Supermarket Type1,5797.7864,0.9351059062055507,High Sales,14
FDR52,12.65,Regular,0.07603021,189.0846,OUT035,Small,Tier 2,Supermarket Type1,4012.7766,0.8745633957331808,Medium Sales,9
FDT15,12.15,Regular,0.042855388,181.695,OUT018,Medium,Tier 3,Supermarket Type2,2929.52,0.8782920608697143,Medium Sales,4
FDR52,12.6,Regular,0.133144259,190.8846,OUT019,Small,Tier 1,Grocery Store,191.0846,1.5315372044009623,Medium Sales,28
FDS60,20.85,Low Fat,0.032580705,180.066,OUT018,Medium,Tier 3,Supermarket Type2,2157.192,0.925497040880987,Low Sales,4
FDK52,18.25,Low Fat,0.0747262132,224.1062,OUT018,Medium,Tier 3,Supermarket Type2,4965.5364,0.8333333333333334,Medium Sales,4
FDA04,11.3,Regular,0.066865326,260.1962,OUT045,Small,Tier 2,Supermarket Type1,2848.9582,1.0010958888542996,Medium Sales,11
NCQ53,17.6,Non-Consumable,0.018943666,237.359,OUT045,Small,Tier 2,Supermarket Type1,6145.334,1.001095872903026,Low Sales,11
FDN28,5.88,Regular,0.030371121,101.799,OUT018,Medium,Tier 3,Supermarket Type2,1960.781,1.003139546568347,Medium Sales,4
FDU12,12.6,Regular,0.132630345,263.8568,OUT019,Small,Tier 1,Grocery Store,790.9704,1.5315371978776628,Low Sales,28
FDT03,21.25,Low Fat,0.01001904,184.6608,OUT045,Small,Tier 2,Supermarket Type1,367.5216,0.8765027283586466,Medium Sales,11
FDY57,20.2,Regular,0.121254236,94.5752,OUT046,Small,Tier 1,Supermarket Type1,1821.6288,0.9990697502462935,High Sales,16
FDH56,9.8,Regular,0.063764099,113.8492,OUT013,High,Tier 3,Supermarket Type1,1737.738,0.8740008662716233,High Sales,26
DRM23,16.6,Low Fat,0.136286138,171.4422,OUT018,Medium,Tier 3,Supermarket Type2,2241.7486,0.9363245454624844,Medium Sales,4
FDZ07,12.6,Regular,0.164391573,62.8194,OUT019,Small,Tier 1,Grocery Store,61.9194,1.5467794656997655,High Sales,28
FDK40,7.035,Low Fat,0.02189371,262.791,OUT045,Small,Tier 2,Supermarket Type1,3681.874,1.052835923874407,Medium Sales,11
FDU04,7.93,Low Fat,0.004780437333333333,121.8414,OUT046,Small,Tier 1,Supermarket Type1,2802.3522,0.8181818181818182,Medium Sales,16
DRL37,15.5,Low Fat,0.05144833377777778,41.377,OUT017,Small,Tier 2,Supermarket Type1,649.155,0.9,Low Sales,6
FDT26,12.6,Regular,0.067624438,120.944,OUT027,Medium,Tier 3,Supermarket Type3,1078.596,0.9942317045662946,High Sales,28
FDT24,12.35,Regular,0.186236236,78.7328,OUT045,Small,Tier 2,Supermarket Type1,1390.1904,0.9599905016507696,Low Sales,11
FDX57,12.6,Regular,0.047037323,96.4068,OUT027,Medium,Tier 3,Supermarket Type3,2624.5836,0.9284387028866127,High Sales,28
FDA55,12.6,Regular,0.099780431,225.2088,OUT019,Small,Tier 1,Grocery Store,447.4176,1.614810592456472,High Sales,28
NCN05,8.235,Non-Consumable,0.014488997,183.795,OUT045,Small,Tier 2,Supermarket Type1,2929.52,1.0010959097098222,Low Sales,11
FDR58,6.675,Low Fat,0.04200648,92.6462,OUT045,Small,Tier 2,Supermarket Type1,1665.8316,0.9353771651908996,High Sales,11
FDX47,6.55,Regular,0.034575546,156.5288,OUT013,High,Tier 3,Supermarket Type1,1571.288,0.8740008567980109,High Sales,26
NCH54,13.5,Non-Consumable,0.072965144,160.692,OUT018,Medium,Tier 3,Supermarket Type2,1917.504,0.8661658321054403,High Sales,4
NCH42,6.86,Non-Consumable,0.036530411,227.801,OUT035,Small,Tier 2,Supermarket Type1,3904.917,0.8745633836918565,High Sales,9
FDH56,9.8,Regular,0.063946629,116.6492,OUT045,Small,Tier 2,Supermarket Type1,2316.984,0.8765027659396568,High Sales,11
FDQ48,14.3,Regular,0.034551415,98.1726,OUT018,Medium,Tier 3,Supermarket Type2,685.1082,1.019153092240079,Low Sales,4
FDN20,19.35,Low Fat,0.026329989,169.2474,OUT017,Small,Tier 2,Supermarket Type1,3705.8428,0.9383032724607917,High Sales,6
FDA15,9.3,Low Fat,0.016009057,250.6092,OUT013,High,Tier 3,Supermarket Type1,6474.2392,0.9288590052028387,High Sales,26
FDS48,12.6,Low Fat,0.048637888,149.7708,OUT019,Small,Tier 1,Grocery Store,150.4708,1.5474933674112277,Low Sales,28
FDW02,4.805,Regular,0.037852995,126.2704,OUT018,Medium,Tier 3,Supermarket Type2,3629.9416,0.9288173755507806,High Sales,4
FDN03,12.6,Regular,0.015016891,248.6408,OUT027,Medium,Tier 3,Supermarket Type3,6759.2016,0.8704928625269689,Medium Sales,28
FDF57,14.5,Regular,0.059160135,170.7448,OUT017,Small,Tier 2,Supermarket Type1,2045.3376,0.930046081112753,High Sales,6
DRM37,15.35,Low Fat,0.096379585,196.5768,OUT035,Small,Tier 2,Supermarket Type1,4729.8432,0.8714000015227957,Low Sales,9
NCD54,21.1,Non-Consumable,0.029008944,143.3786,OUT046,Small,Tier 1,Supermarket Type1,866.8716,0.9222899037093443,High Sales,16
NCQ42,12.6,Non-Consumable,0.039078047,128.3678,OUT027,Medium,Tier 3,Supermarket Type3,3179.195,0.8676854183889813,High Sales,28
FDW49,19.5,Low Fat,0.082536604,177.2002,OUT035,Small,Tier 2,Supermarket Type1,2149.2024,0.871400002309421,High Sales,9
DRI03,6.03,Low Fat,0.0226848,178.1028,OUT013,High,Tier 3,Supermarket Type1,4604.6728,0.8824635195934327,High Sales,26
FDD14,20.7,Low Fat,0.170152831,182.6266,OUT045,Small,Tier 2,Supermarket Type1,2581.9724,0.8765027642920182,High Sales,11
FDN02,16.5,Low Fat,0.073827748,208.8638,OUT046,Small,Tier 1,Supermarket Type1,2484.7656,0.9296326024715423,High Sales,16
FDQ45,12.6,Regular,0.010864186,185.3608,OUT027,Medium,Tier 3,Supermarket Type3,5329.0632,0.9470879957483591,High Sales,28
FDX56,17.1,Regular,0.07436116,206.1638,OUT018,Medium,Tier 3,Supermarket Type2,4141.276,0.9287671663529679,High Sales,4
FDE51,12.6,Regular,0.168901843,43.4086,OUT019,Small,Tier 1,Grocery Store,44.6086,1.5111024033002856,High Sales,28
FDT47,5.26,Regular,0.02455854,95.6068,OUT045,Small,Tier 2,Supermarket Type1,2332.9632,0.9349382632215789,High Sales,11
FDM22,14,Regular,0.041949832,54.064,OUT035,Small,Tier 2,Supermarket Type1,1118.544,0.8712701320429109,High Sales,9
FDB27,7.575,Low Fat,0.055502454,196.5768,OUT045,Small,Tier 2,Supermarket Type1,1576.6144,0.9315179235257264,High Sales,11
FDE02,12.6,Low Fat,0.120663214,95.6778,OUT027,Medium,Tier 3,Supermarket Type3,2910.2118,0.8675537195735065,High Sales,28
FDD38,16.75,Regular,0.00819018,103.7674,OUT035,Small,Tier 2,Supermarket Type1,2852.2872,0.8708659139857539,High Sales,9
FDF34,9.3,Regular,0.014098693,197.7084,OUT017,Small,Tier 2,Supermarket Type1,3372.9428,0.9348909923618588,High Sales,6
FDP15,15.2,Low Fat,0.0735265702,256.033,OUT010,Small,Tier 3,Grocery Store,1281.665,0.8333333333333334,Medium Sales,15
NCI29,8.6,Non-Consumable,0.032806066,143.6154,OUT017,Small,Tier 2,Supermarket Type1,2127.231,0.9348909900028066,Low Sales,6
FDU27,18.6,Regular,0.172446822,47.1376,OUT017,Small,Tier 2,Supermarket Type1,767.0016,0.9387642036054786,Medium Sales,6
NCD55,12.6,Non-Consumable,0.024213354,42.4454,OUT027,Medium,Tier 3,Supermarket Type3,293.6178,0.9251308171514505,High Sales,28
FDU37,9.5,Regular,0.10170181033333334,79.596,OUT046,Small,Tier 1,Supermarket Type1,1038.648,0.9,High Sales,16
FDA01,15,Regular,0.054685839,60.2904,OUT017,Small,Tier 2,Supermarket Type1,1581.9408,0.9348909879676999,High Sales,6
FDS13,6.465,Low Fat,0.124758619,264.1884,OUT045,Small,Tier 2,Supermarket Type1,3444.8492,0.8735433104077046,High Sales,11
FDK55,18.5,Low Fat,0.02586664,88.9172,OUT018,Medium,Tier 3,Supermarket Type2,1695.1268,0.9260469444866585,Medium Sales,4
FDR36,6.715,Regular,0.121563385,43.7454,OUT035,Small,Tier 2,Supermarket Type1,545.2902,0.9294568187999687,Low Sales,9
DRK49,14.15,Low Fat,0.035999599,41.5138,OUT049,Medium,Tier 1,Supermarket Type1,162.4552,0.940482752148781,Low Sales,14
DRM23,12.6,Low Fat,0.13099894133333334,171.7422,OUT027,Medium,Tier 3,Supermarket Type3,6207.9192,0.9,Medium Sales,28
FDH47,13.5,Regular,0.21561193,98.6068,OUT010,Small,Tier 3,Grocery Store,97.2068,1.5627459665184964,High Sales,15
FDZ21,17.6,Regular,0.039381633,98.041,OUT018,Medium,Tier 3,Supermarket Type2,675.787,0.9334195223953405,High Sales,4
FDI57,19.85,Low Fat,0.054331235,198.7768,OUT017,Small,Tier 2,Supermarket Type1,4532.7664,1.0047208857447945,High Sales,6
FDK26,12.6,Regular,0.056338482,184.624,OUT019,Small,Tier 1,Grocery Store,1304.968,1.5250621234579984,High Sales,28
FDQ36,7.855,Regular,0.161516894,37.0848,OUT035,Small,Tier 2,Supermarket Type1,447.4176,1.0506311294895228,Low Sales,9
FDJ58,12.6,Regular,0.184359831,172.6764,OUT019,Small,Tier 1,Grocery Store,858.882,1.5315372014685695,High Sales,28
FDD45,8.615,Low Fat,0.116484721,94.1436,OUT045,Small,Tier 2,Supermarket Type1,1134.5232,0.8859754769195167,High Sales,11
FDG50,7.405,Low Fat,0.015302764,89.9146,OUT045,Small,Tier 2,Supermarket Type1,2189.1504,0.8644545093185769,High Sales,11
FDO36,12.6,Low Fat,0.136417078,179.766,OUT019,Small,Tier 1,Grocery Store,179.766,1.5257700391771456,Low Sales,28
NCW42,18.2,Non-Consumable,0.058707159,220.5456,OUT018,Medium,Tier 3,Supermarket Type2,3094.6384,0.8749847711412302,High Sales,4
NCH18,9.3,Non-Consumable,0.074753743,246.4802,OUT010,Small,Tier 3,Grocery Store,982.7208,1.4641166665224818,High Sales,15
FDY59,12.6,Low Fat,0.031251369,93.3462,OUT027,Medium,Tier 3,Supermarket Type3,1018.0082,0.9289636083838027,Low Sales,28
NCO42,21.25,Non-Consumable,0.024705597,145.1102,OUT045,Small,Tier 2,Supermarket Type1,1603.9122,0.9241603570435907,High Sales,11
FDM45,8.655,Regular,0.088693595,122.5756,OUT017,Small,Tier 2,Supermarket Type1,2181.1608,1.004720893733188,High Sales,6
NCV29,11.8,Non-Consumable,0.038235337,177.5686,OUT010,Small,Tier 3,Grocery Store,711.0744,1.4585769417011658,Low Sales,15
FDT08,12.6,Low Fat,0.048980156,148.705,OUT027,Medium,Tier 3,Supermarket Type3,2996.1,0.9251308191190096,High Sales,28
NCQ43,12.6,Non-Consumable,0.194874778,110.2912,OUT019,Small,Tier 1,Grocery Store,218.3824,1.5475428974742198,Low Sales,28
NCA54,16.5,Non-Consumable,0.036611104,180.9318,OUT013,High,Tier 3,Supermarket Type1,3247.7724,0.928858978640451,High Sales,26
FDW55,12.6,Regular,0.018741198444444444,248.8092,OUT035,Small,Tier 2,Supermarket Type1,6723.2484,0.8181818181818182,High Sales,9
FDI10,12.6,Regular,0.07802465,171.4422,OUT027,Medium,Tier 3,Supermarket Type3,3448.844,0.9942317036382883,High Sales,28
NCS53,12.6,Non-Consumable,0.157190017,156.8604,OUT019,Small,Tier 1,Grocery Store,316.9208,1.6148105892023619,Low Sales,28
FDZ35,12.6,Regular,0.022170592,105.199,OUT027,Medium,Tier 3,Supermarket Type3,3199.169,0.9205197580481215,High Sales,28
FDF10,15.5,Regular,0.156797787,148.6418,OUT013,High,Tier 3,Supermarket Type1,3972.8286,1.0145384288573789,High Sales,26
FDO38,17.25,Low Fat,0.07325106,76.4986,OUT017,Small,Tier 2,Supermarket Type1,778.986,0.9348909872756067,High Sales,6
FDY45,17.5,Low Fat,0.026289984,253.7356,OUT017,Small,Tier 2,Supermarket Type1,3815.034,0.9639458977893677,High Sales,6
FDC40,16,Regular,0.065328932,78.4986,OUT018,Medium,Tier 3,Supermarket Type2,1791.6678,1.00313953989135,High Sales,4
NCO54,19.5,Non-Consumable,0.014296484,53.7614,OUT049,Medium,Tier 1,Supermarket Type1,1436.7964,0.8760887413287937,High Sales,14
FDQ14,9.27,Low Fat,0.062038986,148.005,OUT018,Medium,Tier 3,Supermarket Type2,1797.66,0.8782920693370937,High Sales,4
FDM10,18.25,Low Fat,0.075908374,213.4218,OUT013,High,Tier 3,Supermarket Type1,3846.9924,0.9981057111768229,High Sales,26
DRK23,8.395,Low Fat,0.072383777,251.504,OUT017,Small,Tier 2,Supermarket Type1,7084.112,0.9275067700460463,Medium Sales,6
NCR17,9.8,Non-Consumable,0.024363026,114.0492,OUT013,High,Tier 3,Supermarket Type1,2085.2856,0.9982383547715372,Low Sales,26
FDG31,12.6,Low Fat,0.066351687,65.0826,OUT019,Small,Tier 1,Grocery Store,193.7478,1.5257700373984253,Medium Sales,28
FDH02,7.27,Regular,0.020823289,92.4488,OUT045,Small,Tier 2,Supermarket Type1,996.0368,0.9344170396184271,High Sales,11
DRH37,17.6,Low Fat,0.041851756,162.7526,OUT017,Small,Tier 2,Supermarket Type1,3124.5994,0.8796766134208527,Low Sales,6
DRC36,13,Regular,0.045239326,174.1054,OUT017,Small,Tier 2,Supermarket Type1,4377.635,0.8762941959329906,Low Sales,6
FDB56,8.75,Regular,0.074778547,186.3556,OUT045,Small,Tier 2,Supermarket Type1,3567.3564,1.016148951506981,High Sales,11
NCK54,12.15,Non-Consumable,0.029583249,114.715,OUT045,Small,Tier 2,Supermarket Type1,1048.635,1.2490430154371779,High Sales,11
NCQ17,10.3,Non-Consumable,0.122504696,154.663,OUT013,High,Tier 3,Supermarket Type1,2816.334,0.9,Low Sales,26
FDM13,6.425,Low Fat,0.063432676,132.8626,OUT018,Medium,Tier 3,Supermarket Type2,524.6504,0.9334195375673969,Medium Sales,4
FDT44,16.6,Low Fat,0.103406065,116.4466,OUT018,Medium,Tier 3,Supermarket Type2,1178.466,1.003139534662206,High Sales,4
FDO28,12.6,Low Fat,0.126585095,122.4098,OUT019,Small,Tier 1,Grocery Store,120.5098,1.6200200363507955,Medium Sales,28
NCK07,10.65,Non-Consumable,0.04896208,165.8526,OUT017,Small,Tier 2,Supermarket Type1,3946.8624,1.0047208871565052,Low Sales,6
NCP05,19.6,Non-Consumable,0.025286583,151.8024,OUT046,Small,Tier 1,Supermarket Type1,1366.2216,1.0110883395399008,Low Sales,16
FDX11,16,Regular,0.106752081,181.4634,OUT046,Small,Tier 1,Supermarket Type1,1090.5804,0.9990697496623459,Low Sales,16
FDS52,8.89,Low Fat,0.005485618,99.3016,OUT045,Small,Tier 2,Supermarket Type1,607.2096,0.8765028252806899,Medium Sales,11
FDB14,20.25,Regular,0.102932246,93.212,OUT045,Small,Tier 2,Supermarket Type1,1304.968,0.9409271949615792,High Sales,11
NCY06,12.6,Non-Consumable,0.060888514,130.1968,OUT027,Medium,Tier 3,Supermarket Type3,1565.9616,0.9251308172995456,High Sales,28
FDS45,5.175,Regular,0.029662795,105.26220000000001,OUT017,Small,Tier 2,Supermarket Type1,2328.9684,0.8796766060707357,High Sales,6
DRF23,4.61,Low Fat,0.11830829444444445,173.8396,OUT046,Small,Tier 1,Supermarket Type1,1221.0772,0.8999999999999999,Medium Sales,16
FDD33,12.6,Low Fat,0.09232955711111111,231.9642,OUT027,Medium,Tier 3,Supermarket Type3,6970.926,0.8181818181818182,High Sales,28
NCA53,11.395,Non-Consumable,0.009918699,49.4034,OUT018,Medium,Tier 3,Supermarket Type2,777.6544,0.9285140505577449,Low Sales,4
FDC46,17.7,Low Fat,0.116520447,186.0266,OUT035,Small,Tier 2,Supermarket Type1,2950.8256,0.9294568192865283,High Sales,9
NCW41,18,Non-Consumable,0.015447454,159.2604,OUT035,Small,Tier 2,Supermarket Type1,3961.51,0.9264706788877869,Low Sales,9
FDZ39,19.7,Regular,0.018098194,104.599,OUT018,Medium,Tier 3,Supermarket Type2,309.597,0.9334195213658787,Medium Sales,4
FDE51,5.925,Regular,0.097012989,42.9086,OUT017,Small,Tier 2,Supermarket Type1,758.3462,0.8679393796149646,High Sales,6
FDG32,12.6,Low Fat,0.17514326,222.3772,OUT027,Medium,Tier 3,Supermarket Type3,9562.2196,0.9178236868466275,High Sales,28
NCK07,10.65,Non-Consumable,0.048785427,163.9526,OUT045,Small,Tier 2,Supermarket Type1,1644.526,1.0010958990253054,Low Sales,11
NCQ41,14.8,Non-Consumable,0.019476708,193.0794,OUT035,Small,Tier 2,Supermarket Type1,3901.588,0.9594301188027099,Low Sales,9
FDL36,15.1,Low Fat,0.076229769,90.483,OUT045,Small,Tier 2,Supermarket Type1,1617.894,0.8765027701630324,Low Sales,11
FDQ26,13.5,Regular,0.06545681733333333,57.8562,OUT049,Medium,Tier 1,Supermarket Type1,711.0744,0.9,High Sales,14
FDR02,16.7,Low Fat,0.022190488,113.1886,OUT017,Small,Tier 2,Supermarket Type1,3335.658,0.8796766102399765,High Sales,6
FDV59,13.35,Low Fat,0.046304315,217.6166,OUT018,Medium,Tier 3,Supermarket Type2,3265.749,0.9,High Sales,4
FDZ33,10.195,Low Fat,0.104801477,147.2076,OUT010,Small,Tier 3,Grocery Store,739.038,0.9090909090909091,High Sales,15
NCT41,15.7,Non-Consumable,0.05610384,153.5024,OUT045,Small,Tier 2,Supermarket Type1,2580.6408,0.926198398438023,Low Sales,11
FDB17,13.15,Low Fat,0.061381589,179.9976,OUT010,Small,Tier 3,Grocery Store,181.0976,1.4641166685775462,Medium Sales,15
FDN44,13.15,Low Fat,0.022795611,160.192,OUT046,Small,Tier 1,Supermarket Type1,1597.92,0.9990697494319039,High Sales,16
FDE45,12.1,Low Fat,0.040323731,180.0002,OUT013,High,Tier 3,Supermarket Type1,4656.6052,0.8706939480816331,High Sales,26
FDG47,12.8,Low Fat,0.070012633,262.8252,OUT017,Small,Tier 2,Supermarket Type1,2885.5772,0.8796766166512862,High Sales,6
NCP02,12.6,Non-Consumable,0.044591774,59.6562,OUT027,Medium,Tier 3,Supermarket Type3,2192.4794,0.8704928834669475,High Sales,28
FDW02,4.805,Regular,0.037699423,125.5704,OUT046,Small,Tier 1,Supermarket Type1,3880.2824,0.9250491045857465,High Sales,16
NCM53,18.75,Non-Consumable,0.052040915,105.728,OUT046,Small,Tier 1,Supermarket Type1,2024.032,0.9296325988291135,Low Sales,16
FDD47,7.6,Regular,0.142292265,171.3448,OUT013,High,Tier 3,Supermarket Type1,3238.4512,0.8740008669613992,High Sales,26
FDE28,9.5,Regular,0.132521929,228.6668,OUT035,Small,Tier 2,Supermarket Type1,4146.6024,0.8834069572586674,Medium Sales,9
FDV12,16.7,Regular,0.061122656,100.0384,OUT018,Medium,Tier 3,Supermarket Type2,2463.46,0.8751151947567729,Low Sales,4
FDE36,5.26,Regular,0.041942549,165.4868,OUT018,Medium,Tier 3,Supermarket Type2,2293.0152,0.874578799078235,Low Sales,4
FDU45,15.6,Regular,0.035506142,112.4518,OUT046,Small,Tier 1,Supermarket Type1,3301.7022,0.8747288021435908,High Sales,16
FDP28,13.65,Regular,0.080573371,260.1936,OUT013,High,Tier 3,Supermarket Type1,3914.904,0.9288589865728959,Medium Sales,26
FDH33,12.85,Low Fat,0.121972274,43.1428,OUT045,Small,Tier 2,Supermarket Type1,703.0848,0.9261984062005029,High Sales,11
FDO44,12.6,Low Fat,0.087436671999999993,109.9228,OUT035,Small,Tier 2,Supermarket Type1,663.1368,1.0151914078546453,High Sales,9
FDR07,12.6,Low Fat,0.136119549,94.1094,OUT019,Small,Tier 1,Grocery Store,190.4188,1.5315371967697775,High Sales,28
FDJ45,17.75,Low Fat,0.073396761,35.1216,OUT035,Small,Tier 2,Supermarket Type1,830.9184,0.9221155209434316,High Sales,9
FDS59,14.8,Regular,0.073468631,110.857,OUT010,Small,Tier 3,Grocery Store,329.571,1.4641166724762447,High Sales,15
FDU34,18.25,Low Fat,0.075132353,125.9046,OUT013,High,Tier 3,Supermarket Type1,2365.5874,0.9982383432053041,High Sales,26
NCL06,14.65,Non-Consumable,0.120624771,261.7594,OUT010,Small,Tier 3,Grocery Store,523.3188,1.5560143950821652,High Sales,15
FDR37,16.5,Regular,0.110888167,181.6292,OUT010,Small,Tier 3,Grocery Store,1094.5752,1.5717317115963634,Medium Sales,15
NCM53,18.75,Non-Consumable,0.052252908,105.728,OUT018,Medium,Tier 3,Supermarket Type2,1704.448,0.9334195346184551,Low Sales,4
DRG25,10.5,Low Fat,0.019046089,188.424,OUT035,Small,Tier 2,Supermarket Type1,2237.088,0.9988808467203695,Low Sales,9
DRE25,15.35,Low Fat,0.073397129,91.912,OUT049,Medium,Tier 1,Supermarket Type1,2609.936,0.9237238322511307,Low Sales,14
FDZ45,14.1,Low Fat,0.067011609,197.1084,OUT045,Small,Tier 2,Supermarket Type1,2182.4924,0.8727970586592511,High Sales,11
NCV53,8.27,Non-Consumable,0.031490111,239.088,OUT010,Small,Tier 3,Grocery Store,719.064,1.5608570402779298,Low Sales,15
FDR55,12.15,Regular,0.132621594,190.1872,OUT018,Medium,Tier 3,Supermarket Type2,3781.744,1.0031395358066735,High Sales,4
FDS47,12.6,Low Fat,0.1216027754,87.6856,OUT027,Medium,Tier 3,Supermarket Type3,1845.5976,0.8333333333333334,High Sales,28
DRG27,8.895,Low Fat,0.105110692,41.1138,OUT046,Small,Tier 1,Supermarket Type1,690.4346,0.9252652649587527,High Sales,16
FDA02,14,Regular,0.02976887,145.4786,OUT049,Medium,Tier 1,Supermarket Type1,1300.3074,0.8760887673884581,High Sales,14
FDF45,18.2,Regular,0.012229464,56.8904,OUT045,Small,Tier 2,Supermarket Type1,1406.1696,1.0010959124457006,High Sales,11
FDZ58,17.85,Low Fat,0.052176861,122.8072,OUT046,Small,Tier 1,Supermarket Type1,857.5504,0.9222899172744436,High Sales,16
NCH30,17.1,Non-Consumable,0.06725846,115.186,OUT049,Medium,Tier 1,Supermarket Type1,2490.092,0.8731307064642347,High Sales,14
FDN03,9.8,Regular,0.025257508,248.5408,OUT010,Small,Tier 3,Grocery Store,751.0224,1.4641166696367325,Medium Sales,15
FDH12,9.6,Low Fat,0.085085743,105.128,OUT049,Medium,Tier 1,Supermarket Type1,1065.28,0.8760887663199736,Low Sales,14
NCH54,13.5,Non-Consumable,0.12163321,161.692,OUT010,Small,Tier 3,Grocery Store,159.792,1.4439021809003183,High Sales,15
DRH01,17.5,Low Fat,0.098102581,172.9738,OUT045,Small,Tier 2,Supermarket Type1,4344.345,0.9241603487243288,Low Sales,11
FDX01,12.6,Low Fat,0.024047319,115.515,OUT027,Medium,Tier 3,Supermarket Type3,1980.755,0.9251308043346157,High Sales,28
FDD34,7.945,Low Fat,0.01596609,163.521,OUT017,Small,Tier 2,Supermarket Type1,1794.331,1.0047208983152243,High Sales,6
FDC53,12.6,Low Fat,0.008792907,96.7384,OUT027,Medium,Tier 3,Supermarket Type3,2956.152,0.8704929153670474,Medium Sales,28
FDO28,5.765,Low Fat,0.072238195,120.0098,OUT013,High,Tier 3,Supermarket Type1,1687.1372,0.9244952835072396,Medium Sales,26
DRJ51,14.1,Low Fat,0.08849163,231.1668,OUT017,Small,Tier 2,Supermarket Type1,7602.1044,0.9302312847681359,High Sales,6
FDD14,20.7,Low Fat,0.170500183,184.1266,OUT018,Medium,Tier 3,Supermarket Type2,1659.8394,0.8782920673931953,High Sales,4
FDW35,10.6,Low Fat,0.011134397,42.8454,OUT018,Medium,Tier 3,Supermarket Type2,167.7816,0.9260469231019595,High Sales,4
NCH18,9.3,Non-Consumable,0.044730667,245.1802,OUT049,Medium,Tier 1,Supermarket Type1,2456.802,0.8760887740345951,High Sales,14
FDK20,12.6,Regular,0.04179272,122.0072,OUT017,Small,Tier 2,Supermarket Type1,1347.5792,0.9538777269561384,High Sales,6
FDY47,8.6,Regular,0.054484461,130.131,OUT046,Small,Tier 1,Supermarket Type1,1557.972,0.8715648060486098,High Sales,16
FDG32,19.85,Low Fat,0.175849067,222.0772,OUT013,High,Tier 3,Supermarket Type1,2001.3948,0.9215224097260701,High Sales,26
FDC20,10.65,Low Fat,0.024069113,56.2272,OUT018,Medium,Tier 3,Supermarket Type2,559.272,0.8749689103764969,High Sales,4
NCS29,9,Non-Consumable,0.06953231,266.5884,OUT035,Small,Tier 2,Supermarket Type1,6624.71,0.8745633862508653,Low Sales,9
FDG53,10,Low Fat,0.045848263,138.518,OUT035,Small,Tier 2,Supermarket Type1,2237.088,0.9294568230316291,Medium Sales,9
